Ngbd	Address	SaleYearandMonth	Saletype	PrevSaleYearandMonth	SalePrice	LNSalePrice	PrevSalePrice	LNSalePriceLNPrevSalePrice	Saleyear1981	Saleyear1982	Saleyear1983	Saleyear1984	Saleyear1985	Saleyear1986	Saleyear1987	Saleyear1988	Saleyear1989	Saleyear1990	Saleyear1991	Saleyear1992	Saleyear1993	Saleyear1994	Saleyear1995	Saleyear1996	Saleyear1997	Saleyear1998	Saleyear1999	Saleyear2000	Saleyear2001	Saleyear2002	Saleyear2003	Saleyear2004	Saleyear2005	Saleyear2006	Saleyear2007	Saleyear2008	Saleyear2009	Saleyear2010	Saleyear2011	Saleyear2012	Saleyear2013	Saleyear2014	Saleyear2015	Saleyear2016	Saleyear2017	Saleyear2018	Lotsize	Storeys	Exteriorbrick	BasementFullfinished	Centralairconditioning	Garage	Bedrooms	Bathrooms	HousesCondition	Unattachedadultresidents	Youngadultresidents	Familieswithatleastonechildathome	Owneroccupiers	Dwellingunitsinneedofmajorrepairs	ResidentsmovingintoorwithinaDAduringpast5years	Adultunemploymentrate	Bluecollarworkers	Universityeducatedadults	Adultmedianincome	Visibleminorityresidents	Distancefromdowntown	DistancefromDetroitriverbank	Distancefromnearestelementaryschool	Constant	dLotsize	dStoreys	dExteriorbrick	dBasementfullfinished	dCentralairconditioning	dGarage	dBedrooms	dBathrooms	dHousesCondition	aUnattachedadultresidents	dYoungadultresidents	dFamilieswithatleastonechildathome	dOwneroccupiers	dDwellingunitsinneedofmajorrepairs	dResidentsmovingintoorwithinaDAduringpast5years	dAdultunemploymentrate	dBluecollarworkers	dUniversityeducatedadults	dAdultmedianincome	dVisibleminorityresidents
0	"867 Brant St E"	2009.07	4	2005.1	53000	10.87804719253426	79900	-0.4104839392201072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0																					0	0	0	1	-0.028999999999999915	0.5	-1	1	1	0	1	0.5	0	-7.400379506641372	1.9782543038356994	36.42857142857143	-10.4066985645933	22.031823745410037	5.24557300367524	-3	-2.1818181818181834	16.223155929038278	-1.6639999999999997	-2.1055939660590823
0	"318 Moy Av"	2009.08	4	2000.06	125000	11.736069016284437	103500	0.18874212459687634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																					0	0	0	1	0.007500000000000284	0	0	-1	-1	0	0	0	0	5.088028169014095	2.3510183555443804	28.726708074534166	2.9218843172331574	10.733452593917711	1.7374517374517424	6.103896103896104	6	10.222222222222221	-5.343999999999998	1.9252266799155358
0	"782 University A"	2009.08	4	2009.05	26500	10.184900011974314	29000	-0.09015109699429757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	0	0	0	0	0	0	0	0																					0	0	0	1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	"769 Brant St E"	2009.08	4	2006.01	25000	10.126631103850338	48000	-0.6523251860396897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	1	0	0	0	0	0	0	0	0	0																					0	0	0	1	0.40000000000000036	0	0	0	0	0	0	0	0	-7.400379506641372	1.9782543038356994	36.42857142857143	-10.4066985645933	22.031823745410037	5.24557300367524	-3	-2.1818181818181834	16.223155929038278	-1.6639999999999997	-2.1055939660590823
0	"256 Pierre Av"	2009.09	4	2002.08	47000	10.757902880692196	43000	0.08894748601649738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																					0	0	0	1	0	0	0	0	0	0	1	0	0	-9.956709956709958	-2.345552422455782	8.421052631578945	5.0589050589050615	-1.0810810810810807	-2.9832572298325672	11.899999999999999	6.428571428571429	-6.131990649163821	-4.055	2.2222222222222223
0	"525 Hall Av"	2009.09	4	1994.06	50000	10.819778284410283	94000	-0.6312717768418583	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																					0	0	0	1	-0.003750000000000142	0	0	1	1	-1	0	0	0	8.22510822510823	-3.187751004016066	35.08771929824562	13.648648648648653	6.418918918918919	7.541773295197956	20.4	-1.6279069767441854	-15.202558635394457	-6.1640000000000015	-17.083333333333332
0	"521 Windermere R"	2009.09	4	1985.03	80000	11.289781913656018	33000	0.8855190732074014	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																					0	0	0	1	-0.004999999999999893	-0.5	-1	0	0	0	0	-0.5	0	8.466743687077077	-4.11764705882353	15.555555555555557	-13.053479010925813	-10.416666666666668	-46.2636222106902	-8.045977011494253	-5.88235294117647	5.346435709526986	-0.43200000000000216	6.224899598393577
0	"312 Gladstone Av"	2009.09	4	2006.01	116500	11.665646551987892	93000	0.22529177985249937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	1	0	0	0	0	0	0	0	0	0																					0	0	0	1	0	0	-1	0	1	0	1	1	0	-5.980812410696053	-1.463414634146341	-16.403162055335955	10.256410256410255	-2.564102564102564	-8.183183183183182	-10.399999999999999	9.333333333333336	-3.5353535353535364	-0.9889999999999972	0.4819277108433724
0	"405 Pierre Av"	2009.11	4	1988.1	81900	11.313254269841162	91000	-0.105360515657825	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																					0	0	0	1	0	0	0	0	0	0	-1	0	0	8.22510822510823	-3.187751004016066	35.08771929824562	13.648648648648653	6.418918918918919	7.541773295197956	20.4	-1.6279069767441854	-15.202558635394457	-6.1640000000000015	-17.083333333333332
0	"262 Gladstone Av"	2009.11	4	2000.11	83000	11.326595886778735	84000	-0.011976191046715101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																					0	0	0	1	0	-0.25	0	-1	0	0	0	0	0	5.088028169014095	2.3510183555443804	28.726708074534166	2.9218843172331574	10.733452593917711	1.7374517374517424	6.103896103896104	6	10.222222222222221	-5.343999999999998	1.9252266799155358
0	"366 Langlois Av"	2009.12	4	2004.12	34900	10.460242108190519	104000	-1.0919040699329905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0																					0	0	0	1	0	0	0	-1	1	0	0	0.5	0	-12.766924125397544	2.3565891472868223	-1.6339869281045623	2.950558213716107	21.867321867321863	-49.172278338945006	-10.7	11.285714285714286	8.607646698016765	-3.338000000000001	4.229491438793758
0	"551 Moy Av"	2010.03	4	2007.05	83900	11.337380892455297	109000	-0.2617222687559835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	1	0	0	0	0	0	0	0	0																					0	0	0	1	-0.00749999999999984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	"327 Langlois Av"	2010.03	4	2009.05	85000	11.350406535472453	30200	1.0348093321094929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	0	0	0	0	0	0	0	0																					0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	"559 ASSUMPTION S"	2010.03	4	1986.08	80000	11.289781913656018	38000	0.7444404749474955	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																					0	0	0	1	-0.004999999999999893	0	0	-1	0	-2	-1	1	0	21.960921960921965	0.62937062937063	35.71428571428573	-2.3529411764705883	-4.705882352941177	7.231889423670253	20.323809523809523	-21.73913043478261	-6.30252100840336	-9.265999999999998	18.34625322997416
0	"230 Gladstone Av"	2010.04	4	2005.04	39000	10.571316925111784	75000	-0.6539264674066629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	1	0	0	0	0	0	0	0	0																					0	0	0	1	0	0.5	0	0	0	0	1	0	0	-5.980812410696053	-1.463414634146341	-16.403162055335955	10.256410256410255	-2.564102564102564	-8.183183183183182	-10.399999999999999	9.333333333333336	-3.5353535353535364	-0.9889999999999972	0.4819277108433724
0	"480 Gladstone Av"	2010.05	4	1998.11	97000	11.48246625748552	86500	0.11456656456554981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																					0	0	0	1	0	0	0	0	0	0	0	1	0	11.036789297658864	2.8765432098765418	21.98067632850242	-19.52380952380953	3.0129124820659996	-15.51020408163265	13.921052631578949	21.434782608695652	-16.28415300546448	-0.9259999999999984	-5.777777777777782
0	"781 Assumption S"	2010.05	4	2003.09	115000	11.652687407345388	92000	0.2231435513142106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																					0	0	0	1	-0.07999999999999918	0	0	0	0	0	0	0	0	-7.400379506641372	1.9782543038356994	36.42857142857143	-10.4066985645933	22.031823745410037	5.24557300367524	-3	-2.1818181818181834	16.223155929038278	-1.6639999999999997	-2.1055939660590823
0	"487 Parent Av"	2010.06	4	1996.11	40000	10.596634733096073	65000	-0.4855078157817019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																					0	0	0	1	1.5177200000000002	-0.5	1	0	0	0	0	0	0	9.911173445535297	1.1937984496124034	40.958605664488026	9.090909090909093	16.74641148325359	-26.875684556407453	-2.857142857142857	2.9523809523809526	3.6248682824025273	-11.179000000000002	20.508561206235623
0	"516 Pierre Av"	2010.06	4	1988.07	41000	10.621327345686446	53500	-0.26610958719765243	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																					0	0	0	1	0	0	0	0	0	0	0	-0.5	-1	8.22510822510823	-3.187751004016066	35.08771929824562	13.648648648648653	6.418918918918919	7.541773295197956	20.4	-1.6279069767441854	-15.202558635394457	-6.1640000000000015	-17.083333333333332
0	"165 Pierre Av"	2010.07	4	2001.05	50000	10.819778284410283	67900	-0.30601302913650485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																					0	0	0	1	0	0	0	0	0	0	0	0	0	8.22510822510823	-3.187751004016066	35.08771929824562	13.648648648648653	6.418918918918919	7.541773295197956	20.4	-1.6279069767441854	-15.202558635394457	-6.1640000000000015	-17.083333333333332
0	"547 Marentette A"	2010.08	4	1992.06	31500	10.357742824813725	35000	-0.105360515657825	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																					0	0	0	1	-0.009999999999999787	0	0	0	0	0	1	1	0	14.230298080849323	0.09990009990009963	27.950310559006212	-23.11529933481153	2.558139534883722	-12.970890410958901	17.973417721518988	0.21052631578947434	7.9588642968924646	-6.612999999999998	-8.185328185328181
0	"859 Assumption S"	2010.11	4	1992.07	35000	10.46310334047155	65500	-0.6267020811517927	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																					0	0	0	1	0.0019999999999997797	0	0	0	0	0	-1	0	0	14.230298080849323	0.09990009990009963	27.950310559006212	-23.11529933481153	2.558139534883722	-12.970890410958901	17.973417721518988	0.21052631578947434	7.9588642968924646	-6.612999999999998	-8.185328185328181
0	"532 Glengarry Av"	2010.12	4	2006.02	38000	10.545341438708522	55000	-0.3697470255060846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0																					0	0	0	1	0.010499999999999066	0	0	0	0	0	1	0	0	-2.8138528138528187	2.4793388429752072	-12.318840579710141	-4.651162790697675	-2.3529411764705883	18.935628561037703	3.6999999999999993	-4.081632653061225	1.3227513227513228	-2.151	6.795224977043162
0	"481 Langlois Av"	2011.02	4	2004.05	65000	11.082142548877775	110000	-0.526093095896778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0																					0	0	0	1	-0.04899999999999949	0	0	0	-1	-1	0	1	0	-12.766924125397544	2.3565891472868223	-1.6339869281045623	2.950558213716107	21.867321867321863	-49.172278338945006	-10.7	11.285714285714286	8.607646698016765	-3.338000000000001	4.229491438793758
0	"381 Moy Av"	2011.03	4	1996.04	150000	11.918390573078392	135000	0.105360515657825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0																					0	0	0	1	0	0	0	1	0	-1	0	0	0	5.088028169014095	2.3510183555443804	28.726708074534166	2.9218843172331574	10.733452593917711	1.7374517374517424	6.103896103896104	6	10.222222222222221	-5.343999999999998	1.9252266799155358
0	"469 Aylmer Av"	2011.03	4	2007.03	37000	10.51867319162636	75000	-0.7065702008920862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0																					0	0	0	1	-0.0000000000000004440892098500626	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	"949 University A"	2011.04	4	2002.09	34000	10.4341158035983	72500	-0.7572260372444664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0																					0	0	0	1	0	0	0	0	1	0	0	0	0	-12.766924125397544	2.3565891472868223	-1.6339869281045623	2.950558213716107	21.867321867321863	-49.172278338945006	-10.7	11.285714285714286	8.607646698016765	-3.338000000000001	4.229491438793758
0	"559 Assumption S"	2011.05	4	2010.03	83000	11.326595886778735	80000	0.03681397312271706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	0	0	0	0	0	0	0																					0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	"244 Parent Av"	2011.05	4	1996.06	72000	11.184421397998193	85000	-0.16598513747426047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0																					0	0	0	1	-0.18975000000000009	0.25	0	0	0	0	0	0	0	9.911173445535297	1.1937984496124034	40.958605664488026	9.090909090909093	16.74641148325359	-26.875684556407453	-2.857142857142857	2.9523809523809526	3.6248682824025273	-11.179000000000002	20.508561206235623
0	"540 Moy Av"	2011.06	4	2003.04	86000	11.362102575235644	134000	-0.44349250369740467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0																					0	0	0	1	0.007500000000000284	0	0	0	0	2	0	0	0	-7.197183098591552	3.382022471910113	-3.666666666666657	7.5	-5	-2.294117647058826	-5.9	-5.190476190476193	7.666666666666668	8.599	-14.5
0	"1091 Chatham St"	2011.06	4	2002.1	65000	11.082142548877775	75000	-0.14310084364067244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0																					0	0	0	1	0.33639999999999937	0	0	0	1	0	0	0	0	-9.055555555555557	-1.3291139240506329	24.565217391304344	-4.666666666666664	1.833333333333334	-23	-8.5	28.24390243902439	-6	4.628	2.75
0	"421 Hall Av"	2011.06	4	2004.07	86000	11.362102575235644	132000	-0.42845462633286324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0																					0	0	0	1	-0.02249999999999952	0	0	0	0	0	0	0	0	-6.532467532467535	-1.5744680851063837	7	-2.589743589743591	-7	-3.7777777777777715	-9.5	29.42857142857143	-3.072289156626507	0.03500000000000014	34.22222222222222
0	"766 Assumption S"	2011.06	4	1987.06	30000	10.308952660644293	43000	-0.36000273403140604	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0																					0	0	0	1	0.048799999999999955	0	0	1	1	0	0	0	0	11.10126582278481	5.3076923076923075	29.52173913043478	-7.024390243902438	-17	-21.875	-0.12658227848101333	5.210526315789474	-4.676056338028168	-4.908999999999999	-10.428571428571423
0	"736 Brant St E"	2011.06	4	1985.09	66000	11.097410021008562	22000	1.0986122886681091	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0																					0	0	0	1	-0.15160000000000018	0.5	0	0	1	0	1	0	0	11.10126582278481	5.3076923076923075	29.52173913043478	-7.024390243902438	-17	-21.875	-0.12658227848101333	5.210526315789474	-4.676056338028168	-4.908999999999999	-10.428571428571423
0	"420 Pierre Av"	2011.07	4	1994.04	79500	11.283512300642423	82000	-0.030962225603968108	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0																					0	0	0	1	0	0	0	0	0	2	0	0	1	11.649350649350652	-2.416666666666668	33.66666666666667	6	0.5	6.747252747252752	-1	21.372093023255815	-12.142857142857142	-2.0740000000000016	14.916666666666668
0	"530 Moy Av"	2011.07	4	2000.05	67500	11.119882876860622	108500	-0.4746225751020301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0																					0	0	0	1	0.007500000000000284	0	0	0	0	0	1	0	0	7.7179487179487225	1.9999999999999991	23.869565217391305	4.761904761904759	-9.634146341463413	-22.51020408163265	-0.5789473684210522	1.4347826086956523	-6.950819672131146	1.3599999999999994	-5.0000000000000036
0	"839 Brant St E"	2011.08	4	2001.04	56000	10.933106969717286	93000	-0.5072478024181066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0																					0	0	0	1	-0.0000000000000008881784197001252	0.5	0	0	-1	-3	0	0	0	11.10126582278481	5.3076923076923075	29.52173913043478	-7.024390243902438	-17	-21.875	-0.12658227848101333	5.210526315789474	-4.676056338028168	-4.908999999999999	-10.428571428571423
0	"357 Parent Av"	2011.08	4	2002.09	48000	10.778956289890028	79000	-0.4982468415591317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0																					0	0	0	1	0	0	0	0	0	0.5	1	0	0	-13.605633802816897	3.0232558139534884	-2.2222222222222143	-3.473684210526315	5.594594594594595	1.691358024691354	-1.6999999999999993	15.285714285714286	-1.9402985074626855	6.164999999999999	13.97674418604651
0	"536 Windermere R"	2011.09	4	1994.07	88000	11.385092093460344	102500	-0.1525259841002562	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0																					0	0	0	1	0	0.5	0	0	1	0	0	-0.5	0	11.192771084337352	-0.8235294117647065	13.555555555555557	-25.702127659574465	7.583333333333332	-18.531914893617028	-4.045977011494253	3.11764705882353	0.5569620253164587	4.190999999999999	-6.666666666666664
0	"176 Pierre Av"	2011.09	4	2006.05	95000	11.461632170582678	105000	-0.10008345855698231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	1	0	0	0	0	0	0	0																					0	0	0	1	0.0000000000000008881784197001252	-0.5	0	0	0	0	1	2	0	-6.532467532467535	-1.5744680851063837	7	-2.589743589743591	-7	-3.7777777777777715	-9.5	29.42857142857143	-3.072289156626507	0.03500000000000014	34.22222222222222
0	"363 Louis Av"	2011.09	4	1993.07	18760	9.839482222560216	59000	-1.1458105003276398	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0																					0	0	0	1	-0.16769999999999996	0	0	0	-1	-2	0	0	-1	10.01075268817204	3.200000000000001	41.33333333333333	-9.130434782608695	-3.913043478260871	-3.8558558558558502	5.111111111111111	23	5.40506329113924	-3.5109999999999992	6.0847457627118615
0	"420 Hall Av"	2011.09	4	2005.05	130100	11.776058664500596	127000	0.024116299059867785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0																					0	0	0	1	-0.008999999999999897	0.5	0	0	0	0.5	1	0.5	0	-6.532467532467535	-1.5744680851063837	7	-2.589743589743591	-7	-3.7777777777777715	-9.5	29.42857142857143	-3.072289156626507	0.03500000000000014	34.22222222222222
0	"425 Pierre Av"	2011.1	4	1993.11	39000	10.571316925111784	68500	-0.5632720991385334	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0																					0	0	0	1	0	0.5	0	0	0	0	1	0	0	11.649350649350652	-2.416666666666668	33.66666666666667	6	0.5	6.747252747252752	-1	21.372093023255815	-12.142857142857142	-2.0740000000000016	14.916666666666668
0	"446 Aylmer Av"	2011.1	4	2006.1	48000	10.778956289890028	50000	-0.0408219945202557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	1	0	0	0	0	0	0	0																					0	0	0	1	0.014500000000000401	0.5	0	0	0	0	1	0	0	-3.1290322580645125	5.207792207792208	1.5714285714285694	16.090909090909093	-19.558139534883722	-8.904109589041099	-18.1	5	-12.634920634920633	1.7039999999999988	-2.243243243243242
0	"439 Louis Av"	2011.11	4	1989.12	30000	10.308952660644293	70000	-0.8472978603872026	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0																					0	0	0	1	0	0.25	0	0	0	-1	1	0	-1	11.10126582278481	5.3076923076923075	29.52173913043478	-7.024390243902438	-17	-21.875	-0.12658227848101333	5.210526315789474	-4.676056338028168	-4.908999999999999	-10.428571428571423
0	"470 Gladstone Av"	2011.11	4	1987.09	115000	11.652687407345388	71000	0.4822522513219347	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0																					0	0	0	1	0	0	-1	0	1	0	-1	-0.5	0	7.7179487179487225	1.9999999999999991	23.869565217391305	4.761904761904759	-9.634146341463413	-22.51020408163265	-0.5789473684210522	1.4347826086956523	-6.950819672131146	1.3599999999999994	-5.0000000000000036
0	"549 Aylmer Av"	2011.12	4	1991.09	85000	11.350406535472453	46000	0.6140098600012216	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0																					0	0	0	1	4.679730599999999	0	0	0	0	0	1	2	0	11.10126582278481	5.3076923076923075	29.52173913043478	-7.024390243902438	-17	-21.875	-0.12658227848101333	5.210526315789474	-4.676056338028168	-4.908999999999999	-10.428571428571423
0	"363 Louis Av"	2012.01	4	2011.09	55000	10.915088464214607	18760	1.0756062416543912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	0	0	0	0	0	0																					0	0	0	1	0	0	0	0	0	1.5	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	"230 Pierre Av"	2012.01	4	2004.06	74500	11.218554404367652	64000	0.1519160420258423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0																					0	0	0	1	0	0	0	0	0	0	0	0	0	-6.532467532467535	-1.5744680851063837	7	-2.589743589743591	-7	-3.7777777777777715	-9.5	29.42857142857143	-3.072289156626507	0.03500000000000014	34.22222222222222
0	"447 Windermere R"	2012.02	4	2005.09	129000	11.76756768334381	124800	0.03309994842634545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0																					0	0	0	1	0	-0.5	1	0	0	0	0	0	0	-1.1975308641975317	0	-9.74193548387096	-0.1702127659574515	0.9787234042553195	-15.340425531914903	-14.2	5.363636363636363	12.315789473684212	7.317	-9
0	"249 Aylmer Av"	2012.02	4	2009.04	50000	10.819778284410283	82500	-0.5007752879124894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	1	0	0	0	0	0	0																					0	0	0	1	0	0	-1	-1	0	0	-4	0	-1	-1	3.935483870967742	-16.615384615384613	-6.666666666666664	20	-4.896551724137936	-13.8	35	13	-6.494	-14.517241379310349
0	"1049 Chatham St"	2012.03	4	2001.05	21000	9.95227771670556	59500	-1.0414538748281625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0																					0	0	0	1	-1.178	0	0	0	0	0	0	0.5	0	20.7283950617284	-3.791208791208792	24.565217391304344	3.666666666666668	-0.12244897959183643	0.275862068965516	0.2962962962962967	22.375	-16.666666666666664	0.7829999999999977	-5.347826086956523
0	"530 Moy Av"	2012.04	4	2011.07	80000	11.289781913656018	67500	0.16989903679539609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	0	0	0	0	0	0																					0	0	0	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	"515 Pierre Av"	2012.04	4	2002.03	85000	11.350406535472453	84000	0.011834457647003305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0																					0	0	0	1	0	0	0	0	0	0	0	0	1	-6.532467532467535	-1.5744680851063837	7	-2.589743589743591	-7	-3.7777777777777715	-9.5	29.42857142857143	-3.072289156626507	0.03500000000000014	34.22222222222222
0	"559 Chatham St E"	2012.05	4	1985.11	30000	10.308952660644293	21500	0.33314444652853936	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0																					0	0	0	1	0.0024999999999999467	0.5	0	0	0	0	1	0	0	10.01075268817204	3.200000000000001	41.33333333333333	-9.130434782608695	-3.913043478260871	-3.8558558558558502	5.111111111111111	23	5.40506329113924	-3.5109999999999992	6.0847457627118615
